name,birth,position,height,weight,start_year,end_year,career,games,goals,assist,birth_month
조찬호,1986/04/10,MF,170,68,2009,2015,8,129,25,18,4
장원석,1986/04/16,DF,179,71,2009,2014,7,101,4,8,4
이용래,1986/04/17,MF,175,71,2009,2015,7,182,17,17,4
이훈,1986/04/29,FW,176,71,2009,2011,3,61,7,1,4
고차원,1986/04/30,MF,169,69,2009,2015,8,137,14,6,4
문병우,1986/05/03,MF,185,83,2009,2013,2,12,0,1,5
한상운,1986/05/03,FW,182,76,2009,2015,8,202,37,39,5
박민,1986/05/06,DF,184,68,2009,2014,7,98,8,1,5
변웅,1986/05/07,MF,175,71,2009,2014,5,36,2,1,5
이성민,1986/05/16,FW,181,76,2009,2011,2,17,2,0,5
양정민,1986/05/21,DF,185,75,2009,2011,3,48,0,0,5
정혁,1986/05/21,DF,175,70,2009,2015,7,148,14,12,5
권순형,1986/06/16,MF,176,73,2009,2015,8,174,7,8,6
정우성,1986/06/19,DF,187,82,2009,2009,1,0,0,0,6
이제규,1986/07/10,FW,184,76,2009,2011,3,20,1,0,7
권경호,1986/07/12,MF,177,73,2009,2009,1,3,0,0,7
송제헌,1986/07/17,FW,177,74,2009,2015,7,104,22,3,7
김종수,1986/07/25,DF,185,81,2009,2013,5,49,1,1,7
정철운,1986/07/30,DF,187,78,2009,2010,2,17,0,0,7
김근배,1986/08/07,GK,187,80,2009,2015,9,91,0,0,8
김오성,1986/08/16,MF,179,76,2009,2010,2,6,0,0,8
전태현,1986/08/18,GK,195,86,2009,2015,7,65,0,0,8
전준형,1986/08/28,DF,181,77,2009,2014,6,63,2,1,8
노경태,1986/09/20,DF,177,68,2009,2009,1,7,0,0,9
이슬기,1986/09/24,MF,186,76,2009,2015,6,63,4,11,9
임경현,1986/10/06,MF,181,75,2009,2015,8,48,4,5,10
정명오,1986/10/29,MF,184,72,2009,2012,3,30,0,0,10
이상덕,1986/11/05,DF,187,77,2009,2011,3,49,5,1,11
전원근,1986/11/13,DF,175,74,2009,2010,2,31,1,2,11
김창희,1986/12/05,MF,181,75,2009,2010,2,12,0,0,12
김성환,1986/12/15,MF,184,78,2009,2015,7,211,20,11,12
이창훈,1986/12/17,FW,173,67,2009,2015,8,146,10,13,12
이한수,1986/12/17,DF,177,72,2009,2009,1,3,0,0,12
임재훈,1987/01/01,MF,173,71,2009,2009,1,2,0,0,1
윤준하,1987/01/04,FW,174,74,2009,2015,8,124,13,14,1
김형호,1987/03/25,DF,185,76,2009,2011,3,53,1,2,3
정의도,1987/04/08,GK,188,84,2009,2013,3,13,0,0,4
박정혜,1987/04/21,DF,183,80,2009,2011,3,60,2,0,4
윤신영,1987/05/22,DF,184,78,2009,2015,6,101,2,2,5
김동민,1987/06/23,DF,184,80,2009,2009,1,0,0,0,6
박종진,1987/06/24,MF,177,74,2009,2015,10,122,3,8,6
김태욱,1987/07/09,MF,183,77,2009,2011,7,166,11,4,7
김민섭,1987/09/22,DF,170,70,2009,2009,1,18,0,0,9
김홍일,1987/09/29,MF,178,68,2009,2014,3,12,0,1,9
노경민,1987/11/01,MF,183,76,2009,2009,1,5,0,0,11
어경준,1987/12/10,MF,181,73,2009,2011,5,38,4,1,12
김기수,1987/12/13,MF,173,65,2009,2015,3,19,0,0,12
정다훤,1987/12/22,MF,180,82,2009,2015,6,153,4,4,12
송호영,1988/01/21,MF,176,71,2009,2014,6,82,6,3,1
추정현,1988/01/28,MF,172,65,2009,2009,1,2,0,0,1
이경환,1988/03/21,MF,174,60,2009,2011,3,44,1,2,3
유병수,1988/03/26,FW,183,76,2009,2011,3,78,40,6,3
김성준,1988/04/08,MF,174,68,2009,2015,7,168,14,17,4
김신욱,1988/04/14,FW,196,93,2009,2015,7,229,93,22,4
이재성,1988/07/05,DF,187,75,2009,2015,9,147,8,2,7
임상협,1988/07/08,MF,180,73,2009,2015,7,200,45,13,7
김주영,1988/07/09,DF,184,80,2009,2014,6,148,5,1,7
양세근,1988/10/08,FW,186,79,2009,2010,2,10,0,0,10
김민균,1988/11/30,MF,173,68,2009,2014,3,60,4,3,11
정산,1989/02/10,GK,190,83,2009,2015,7,20,0,0,2
김익현,1989/04/30,MF,176,71,2009,2015,7,62,2,1,4
김다빈,1989/08/29,FW,182,75,2009,2013,6,13,0,0,8
강지용,1989/11/23,DF,187,85,2009,2015,6,67,5,1,11
박준태,1989/12/02,FW,172,63,2009,2015,7,98,9,2,12
윤석영,1990/02/13,MF,182,74,2009,2012,4,86,4,10,2
김동효,1990/04/05,FW,187,77,2009,2009,1,2,0,0,4
임종은,1990/06/18,DF,192,85,2009,2015,5,148,5,1,6
류원우,1990/08/05,GK,185,78,2009,2015,7,44,0,0,8
김재윤,1990/09/04,MF,173,65,2009,2011,3,5,0,0,9
설기현,1979/01/08,FW,186,77,2010,2014,5,130,25,20,1
김경춘,1984/01/27,FW,180,73,2010,2010,1,2,0,0,1
이기동,1984/05/11,FW,191,86,2010,2011,2,4,1,0,5
최영남,1984/07/27,DF,171,67,2010,2010,1,13,1,2,7
이치준,1985/01/21,MF,175,74,2010,2010,1,0,0,0,1
김태호,1985/01/26,DF,184,75,2010,2010,1,0,0,0,1
황교충,1985/04/09,GK,186,71,2010,2015,6,40,0,0,4
김준태,1985/05/31,MF,180,73,2010,2015,2,40,2,4,5
임인성,1985/07/23,GK,186,77,2010,2011,2,2,0,0,7
양동철,1985/08/26,MF,178,72,2010,2010,1,3,0,0,8
김범수,1986/01/13,MF,179,74,2010,2010,1,5,0,0,1
박준오,1986/03/01,GK,189,78,2010,2010,1,0,0,0,3
황재훈,1986/03/10,DF,185,80,2010,2014,6,36,1,1,3
정형준,1986/04/26,DF,188,81,2010,2010,1,3,0,0,4
유수현,1986/05/13,MF,175,68,2010,2015,5,46,6,6,5
조재철,1986/05/18,MF,176,63,2010,2015,7,171,14,14,5
김효기,1986/07/03,FW,180,75,2010,2015,4,17,7,2,7
백수현,1986/07/20,MF,183,75,2010,2010,1,1,0,0,7
박선우,1986/09/08,DF,188,83,2010,2010,1,1,0,0,9
이승원,1986/10/14,DF,173,63,2010,2010,1,2,0,0,10
김원일,1986/10/18,DF,185,77,2010,2015,6,144,8,1,10
선명진,1986/12/15,DF,180,70,2010,2010,1,2,0,0,12
이용,1986/12/24,DF,180,74,2010,2015,6,174,1,18,12
김형필,1987/01/13,FW,175,63,2010,2012,3,15,3,0,1
박지영,1987/02/07,GK,190,82,2010,2015,5,4,0,0,2
고대우,1987/02/09,MF,168,65,2010,2014,4,8,0,0,2
한일구,1987/02/18,GK,193,93,2010,2014,5,2,0,0,2
박상진,1987/03/03,DF,170,68,2010,2015,7,84,0,2,3
이남수,1987/03/15,DF,186,77,2010,2010,1,0,0,0,3
강민우,1987/03/26,DF,178,73,2010,2012,3,2,0,0,3
이혜강,1987/03/28,DF,175,74,2010,2011,2,11,0,0,3
이준근,1987/03/30,GK,191,85,2010,2010,1,0,0,0,3
오주현,1987/04/02,MF,172,67,2010,2013,3,41,0,2,4
고경민,1987/04/11,FW,177,73,2010,2015,6,94,34,7,4
박준혁,1987/04/11,GK,185,76,2010,2015,6,157,0,0,4
김대열,1987/04/12,MF,177,68,2010,2015,6,100,4,2,4
서영덕,1987/05/09,FW,183,76,2010,2010,1,0,0,0,5
이현호,1987/05/11,MF,170,67,2010,2011,2,1,0,0,5
윤기원,1987/05/20,GK,188,79,2010,2011,2,8,0,0,5
권형선,1987/05/22,MF,181,74,2010,2011,2,1,0,0,5
김창희,1987/06/08,MF,178,73,2010,2010,1,10,0,0,6
정대선,1987/06/27,FW,178,72,2010,2014,6,81,6,3,6
이윤의,1987/07/25,DF,180,70,2010,2013,5,30,2,3,7
곽창희,1987/07/26,FW,181,73,2010,2011,2,24,2,1,7
이재권,1987/07/30,MF,176,69,2010,2015,6,111,7,8,7
황일수,1987/08/08,FW,173,72,2010,2015,6,184,31,27,8
남광현,1987/08/25,MF,179,74,2010,2010,1,5,1,1,8
추성호,1987/08/26,DF,181,79,2010,2011,2,15,2,0,8
김승명,1987/09/01,MF,183,77,2010,2010,1,3,0,0,9
권순학,1987/09/02,FW,179,75,2010,2010,1,1,0,0,9
최현태,1987/09/15,MF,179,75,2010,2015,6,134,3,3,9
김의섭,1987/09/22,MF,168,66,2010,2010,1,1,0,0,9
김선규,1987/10/07,GK,185,79,2010,2015,6,84,0,1,10
하정헌,1987/10/14,MF,178,68,2010,2015,5,64,11,1,10
강인준,1987/10/27,MF,190,80,2010,2011,3,1,0,0,10
강성관,1987/11/06,GK,184,78,2010,2015,7,17,0,0,11
김대욱,1987/11/23,DF,179,72,2010,2010,1,2,0,0,11
송재한,1987/11/24,FW,180,75,2010,2010,1,0,0,0,11
박상희,1987/12/02,MF,180,74,2010,2013,4,22,2,0,12
강정훈,1987/12/16,FW,176,75,2010,2013,5,29,2,2,12
박종윤,1987/12/17,FW,185,75,2010,2010,1,3,0,0,12
장재우,1988/01/07,MF,174,63,2010,2010,1,0,0,0,1
이경렬,1988/01/16,DF,186,80,2010,2015,6,155,8,1,1
정정석,1988/01/20,FW,190,83,2010,2010,1,1,0,0,1
정석민,1988/01/27,MF,184,82,2010,2015,6,110,12,3,1
박태웅,1988/01/30,MF,170,70,2010,2014,8,34,0,2,1
김동우,1988/02/05,DF,189,87,2010,2015,7,105,5,0,2
남준재,1988/04/07,FW,183,75,2010,2015,8,138,23,9,4
이현웅,1988/04/27,MF,175,68,2010,2015,6,77,2,7,4
김준엽,1988/05/10,DF,178,72,2010,2015,7,89,5,3,5
김대호,1988/05/15,DF,180,78,2010,2015,6,99,6,4,5
최재은,1988/06/08,MF,182,77,2010,2010,1,2,0,0,6
유지훈,1988/06/09,MF,173,66,2010,2015,8,91,3,5,6
이승희,1988/06/10,MF,184,79,2010,2014,6,130,1,3,6
정호정,1988/09/01,DF,180,76,2010,2015,7,87,0,2,9
안성빈,1988/10/03,FW,180,75,2010,2015,8,106,13,9,10
김민학,1988/10/04,DF,172,72,2010,2011,2,6,1,0,10
윤영선,1988/10/04,DF,185,78,2010,2015,6,145,4,0,10
양상준,1988/11/21,FW,178,72,2010,2015,3,16,0,1,11
김도엽,1988/11/26,FW,180,74,2010,2015,6,142,28,6,11
이현호,1988/11/29,FW,170,64,2010,2015,6,98,6,7,11
김유성,1988/12/04,FW,182,76,2010,2015,7,70,12,4,12
한지호,1988/12/15,FW,179,73,2010,2015,6,153,17,8,12
김다솔,1989/01/04,GK,188,77,2010,2014,5,33,0,0,1
박승일,1989/01/08,MF,178,75,2010,2015,7,42,2,3,1
김진솔,1989/01/11,FW,188,78,2010,2011,2,8,0,0,1
김지웅,1989/01/14,FW,174,82,2010,2015,6,42,7,3,1
하강진,1989/01/30,GK,193,86,2010,2014,5,87,0,0,1
박종우,1989/03/10,MF,180,74,2010,2013,4,102,7,15,3
한재만,1989/03/20,FW,178,69,2010,2011,2,8,0,1,3
이준협,1989/03/30,FW,180,68,2010,2010,1,3,0,0,3
양준아,1989/06/13,MF,188,81,2010,2015,10,99,7,3,6
김동진,1989/07/13,FW,170,61,2010,2010,1,0,0,0,7
김태환,1989/07/24,MF,177,72,2010,2015,6,155,11,17,7
이중원,1989/07/27,DF,176,64,2010,2011,2,15,0,0,7
장석원,1989/08/11,DF,184,78,2010,2015,5,43,0,0,8
홍정호,1989/08/12,DF,186,77,2010,2013,4,57,2,2,8
김주형,1989/08/23,FW,180,72,2010,2014,3,4,0,0,8
김현성,1989/09/27,FW,186,77,2010,2015,6,91,14,4,9
이동현,1989/11/19,FW,186,81,2010,2015,4,46,4,3,11
최호정,1989/12/08,MF,182,75,2010,2015,7,130,6,5,12
오재석,1990/01/04,DF,178,72,2010,2012,3,62,3,4,1
윤빛가람,1990/05/07,MF,178,75,2010,2015,6,194,29,29,5
김은후,1990/05/23,MF,174,70,2010,2011,2,7,0,1,5
최진수,1990/06/17,MF,178,71,2010,2015,6,107,13,22,6
홍철,1990/09/17,DF,176,67,2010,2015,6,167,10,17,9
이범수,1990/12/10,GK,190,85,2010,2015,6,5,0,0,12
황도연,1991/02/27,DF,183,74,2010,2015,7,94,2,1,2
김영욱,1991/04/29,MF,177,70,2010,2015,6,113,6,7,4
지동원,1991/05/28,FW,187,76,2010,2011,2,39,11,5,5
이광진,1991/07/23,MF,179,66,2010,2015,8,30,4,2,7
이재명,1991/07/25,DF,182,74,2010,2015,6,94,1,7,7
민상기,1991/08/27,DF,184,79,2010,2015,6,64,1,1,8
김정주,1991/09/26,FW,170,68,2010,2012,3,15,0,0,9
박민근,1984/02/27,MF,178,70,2011,2012,2,24,1,1,2
김민구,1984/05/07,FW,184,75,2011,2011,1,21,1,1,5
이치준,1985/01/22,MF,176,75,2011,2011,1,0,0,0,1
박병주,1985/03/24,DF,185,79,2011,2013,3,46,0,0,3
이형상,1985/05/07,MF,171,63,2011,2011,1,7,0,1,5
노용훈,1986/03/30,MF,171,66,2011,2011,1,10,0,1,3
노용훈,1986/03/31,MF,172,67,2011,2011,1,1,0,0,3
이병윤,1986/04/26,MF,182,74,2011,2011,1,7,1,0,4
허청산,1986/12/26,DF,190,84,2011,2011,1,0,0,0,12
이종현,1987/01/08,MF,175,71,2011,2011,1,5,0,0,1
최왕길,1987/01/08,FW,180,75,2011,2011,1,1,0,0,1
박상현,1987/02/11,MF,175,70,2011,2011,1,0,0,0,2
한덕희,1987/02/20,MF,172,68,2011,2015,6,84,1,3,2
이상기,1987/03/08,GK,191,83,2011,2015,7,42,0,0,3
박건영,1987/03/14,DF,191,80,2011,2012,2,9,0,0,3
심진형,1987/03/18,MF,176,66,2011,2011,1,1,0,0,3
황훈희,1987/04/06,FW,177,73,2011,2014,2,7,0,0,4
박희성,1987/04/07,DF,170,66,2011,2014,4,95,2,3,4
정다슬,1987/04/18,MF,182,74,2011,2014,3,30,3,0,4
김성민,1987/05/11,FW,185,74,2011,2011,1,2,1,0,5
정민형,1987/05/14,MF,176,68,2011,2012,2,8,0,0,5
한경인,1987/05/28,FW,180,76,2011,2015,5,51,5,0,5
조우진,1987/07/07,MF,177,70,2011,2013,3,23,1,1,7
임동준,1987/07/13,DF,177,70,2011,2011,1,1,0,0,7
신동혁,1987/07/17,MF,176,70,2011,2014,2,7,0,0,7
최종환,1987/08/12,MF,178,66,2011,2015,5,86,5,3,8
박진포,1987/08/13,DF,173,72,2011,2015,5,168,5,16,8
김평래,1987/11/09,MF,180,75,2011,2015,5,89,0,1,11
신경모,1987/12/12,MF,177,72,2011,2011,1,2,0,0,12
전성찬,1987/12/27,MF,181,74,2011,2015,6,80,3,3,12
김교빈,1987/12/29,GK,193,87,2011,2015,4,3,0,0,12
김재웅,1988/01/01,MF,173,68,2011,2015,6,82,16,6,1
안재훈,1988/02/01,DF,187,81,2011,2015,7,83,2,2,2
정우인,1988/02/01,DF,185,76,2011,2015,5,113,4,1,2
현광우,1988/02/05,DF,187,85,2011,2011,1,0,0,0,2
김재훈,1988/02/21,DF,178,73,2011,2014,3,27,1,1,2
이진형,1988/02/22,GK,189,85,2011,2015,5,80,0,0,2
전보훈,1988/03/10,FW,185,76,2011,2011,1,5,0,0,3
이효균,1988/03/12,FW,185,80,2011,2015,6,81,13,3,3
김정광,1988/03/14,FW,184,71,2011,2011,1,0,0,0,3
유종현,1988/03/14,DF,195,90,2011,2015,5,111,5,2,3
임선영,1988/03/21,MF,185,78,2011,2015,6,117,16,8,3
권혁진,1988/03/23,FW,181,78,2011,2014,4,25,0,2,3
김은선,1988/03/30,MF,182,78,2011,2015,5,134,19,4,3
최연근,1988/04/01,MF,183,68,2011,2011,1,0,0,0,4
최보경,1988/04/12,MF,184,79,2011,2015,5,81,0,4,4
김지환,1988/04/21,GK,186,76,2011,2011,1,0,0,0,4
한그루,1988/04/29,FW,192,84,2011,2013,3,18,0,0,4
이원규,1988/05/01,DF,181,73,2011,2012,2,4,1,0,5
안일주,1988/05/02,MF,187,76,2011,2015,5,37,0,0,5
유준수,1988/05/08,FW,184,80,2011,2015,4,66,4,2,5
신완희,1988/05/12,FW,178,72,2011,2011,1,0,0,0,5
이상희,1988/05/18,DF,187,82,2011,2014,2,6,0,0,5
김재환,1988/05/27,DF,184,76,2011,2014,4,13,0,0,5
임세현,1988/05/30,MF,178,69,2011,2011,1,5,0,0,5
이승기,1988/06/02,MF,177,67,2011,2015,10,268,52,60,6
이남용,1988/06/13,MF,177,71,2011,2011,1,0,0,0,6
이재안,1988/06/21,FW,181,81,2011,2015,6,103,13,4,6
고은성,1988/06/23,DF,175,72,2011,2011,1,1,0,0,6
김태연,1988/06/27,MF,182,72,2011,2015,4,79,5,1,6
박정훈,1988/06/28,FW,180,74,2011,2015,4,32,7,0,6
김범준,1988/07/14,MF,182,75,2011,2011,1,10,0,0,7
이웅희,1988/07/18,DF,182,78,2011,2015,5,138,4,3,7
지경득,1988/07/18,MF,174,70,2011,2014,4,65,2,4,7
임성택,1988/07/19,MF,178,72,2011,2015,4,79,14,9,7
배일환,1988/07/20,FW,180,75,2011,2015,5,121,10,12,7
윤동민,1988/07/24,FW,176,72,2011,2015,5,70,6,3,7
조상준,1988/07/24,GK,187,85,2011,2013,2,4,0,0,7
강철민,1988/08/09,DF,168,68,2011,2014,3,10,0,0,8
이준형,1988/08/24,DF,176,72,2011,2012,2,4,0,0,8
신진호,1988/09/07,MF,177,72,2011,2015,4,65,6,11,9
고광민,1988/09/21,MF,172,63,2011,2015,5,66,1,7,9
박현,1988/09/24,MF,175,67,2011,2014,4,52,6,5,9
박경순,1988/09/30,MF,180,70,2011,2011,1,0,0,0,9
이호창,1988/10/11,MF,183,72,2011,2011,1,2,0,0,10
김학진,1988/10/25,DF,176,72,2011,2011,1,1,0,0,10
김경국,1988/10/29,MF,170,73,2011,2011,1,1,0,0,10
박기동,1988/11/01,FW,191,83,2011,2015,6,126,14,16,11
안동혁,1988/11/11,MF,176,72,2011,2015,4,95,2,6,11
김태왕,1988/11/16,DF,177,73,2011,2011,1,1,0,0,11
이재일,1988/11/16,MF,174,70,2011,2011,1,2,0,0,11
노행석,1988/11/17,DF,184,78,2011,2015,4,66,5,0,11
이동근,1988/11/28,MF,177,68,2011,2011,1,3,1,0,11
정근희,1988/12/08,DF,186,80,2011,2014,4,7,0,0,12
김도연,1989/01/01,MF,174,70,2011,2011,1,9,0,0,1
장용익,1989/01/01,FW,177,69,2011,2011,1,0,0,0,1
이민규,1989/01/06,DF,176,68,2011,2014,4,50,0,1,1
김종국,1989/01/08,MF,179,71,2011,2015,6,74,2,8,1
박요한,1989/01/16,DF,177,73,2011,2015,5,68,0,3,1
윤광복,1989/01/25,MF,180,73,2011,2011,1,0,0,0,1
김진환,1989/03/01,DF,186,78,2011,2015,5,72,3,0,3
이종원,1989/03/14,MF,176,70,2011,2015,6,106,7,6,3
전홍석,1989/03/25,GK,188,80,2011,2013,3,0,0,0,3
유동민,1989/03/27,FW,191,93,2011,2012,2,20,2,0,3
김동섭,1989/03/29,FW,188,80,2011,2015,6,142,32,5,3
김승호,1989/04/24,MF,175,71,2011,2011,1,0,0,0,4
김태준,1989/04/25,MF,175,68,2011,2013,3,8,0,0,4
백선규,1989/05/02,GK,189,83,2011,2012,2,1,0,0,5
정성민,1989/05/02,FW,184,77,2011,2015,6,99,19,4,5
김동희,1989/05/06,MF,169,65,2011,2015,4,68,7,4,5
강종구,1989/05/08,DF,178,72,2011,2011,1,1,0,0,5
유상훈,1989/05/25,GK,194,84,2011,2015,4,44,0,0,5
주현재,1989/05/26,MF,180,74,2011,2015,5,66,8,4,5
이명철,1989/05/29,DF,183,76,2011,2011,1,2,0,0,5
신인섭,1989/06/01,MF,175,69,2011,2011,1,0,0,0,6
심재명,1989/06/07,MF,181,78,2011,2012,2,12,0,1,6
김호남,1989/06/14,FW,178,72,2011,2015,6,95,22,12,6
김오규,1989/06/20,DF,183,70,2011,2015,7,123,1,1,6
정규진,1989/06/20,GK,189,83,2011,2011,1,0,0,0,6
안종훈,1989/07/05,FW,171,68,2011,2014,3,32,1,2,7
김기희,1989/07/13,MF,188,80,2011,2015,5,108,2,2,7
김문수,1989/07/14,DF,180,72,2011,2013,2,2,0,0,7
이양종,1989/07/17,GK,191,86,2011,2015,5,47,0,0,7
장석민,1989/07/25,MF,177,62,2011,2011,1,1,0,0,7
신영준,1989/09/06,FW,179,71,2011,2015,6,89,11,6,9
전상훈,1989/09/10,DF,175,69,2011,2015,4,31,0,1,9
김태은,1989/09/21,DF,179,77,2011,2015,4,28,0,0,9
최진호,1989/09/22,FW,170,70,2011,2015,6,102,22,11,9
박태수,1989/12/01,DF,185,79,2011,2015,5,67,1,5,12
장혁진,1989/12/06,MF,178,71,2011,2015,12,154,8,12,12
조범석,1990/01/09,MF,182,78,2011,2011,1,6,0,0,1
이윤호,1990/03/20,DF,191,83,2011,2011,1,0,0,0,3
최원욱,1990/04/27,DF,174,72,2011,2013,2,1,0,0,4
김진만,1990/05/03,DF,188,79,2011,2011,1,1,0,0,5
박영준,1990/05/04,MF,184,72,2011,2012,2,3,0,0,5
조지훈,1990/05/29,MF,188,80,2011,2015,5,52,1,3,5
한교원,1990/06/15,MF,182,73,2011,2015,5,149,27,13,6
김덕일,1990/07/11,FW,178,81,2011,2012,2,13,1,0,7
주영재,1990/07/12,DF,170,68,2011,2011,1,0,0,0,7
고무열,1990/09/05,FW,185,78,2011,2015,5,156,35,17,9
신세계,1990/09/16,DF,178,73,2011,2015,5,69,0,0,9
김수범,1990/10/02,DF,174,66,2011,2015,5,140,3,8,10
임하람,1990/11/18,DF,186,87,2011,2015,5,94,0,0,11
황재훈,1990/11/25,MF,178,71,2011,2015,5,23,0,0,11
정승용,1991/03/25,MF,182,76,2011,2014,4,7,0,1,3
송승주,1991/04/26,DF,177,76,2011,2014,3,15,1,0,4
박호용,1991/06/30,MF,184,72,2011,2011,1,3,0,0,6
양한빈,1991/08/30,GK,194,85,2011,2015,5,2,0,0,8
이훈,1991/09/22,MF,170,72,2011,2011,1,0,0,0,9
김우경,1991/12/04,MF,173,65,2011,2011,1,0,0,0,12
임창우,1992/02/13,DF,183,72,2011,2015,5,61,3,0,2
이종호,1992/02/24,FW,180,77,2011,2015,5,148,36,14,2
윤일록,1992/03/07,FW,178,65,2011,2015,5,143,20,12,3
고래세,1992/03/23,MF,181,70,2011,2014,4,6,0,0,3
구자룡,1992/04/06,DF,182,75,2011,2015,5,40,0,0,4
신연수,1992/04/06,MF,180,72,2011,2014,3,3,0,0,4
권태안,1992/04/09,GK,190,87,2011,2012,2,0,0,0,4
이총희,1992/04/21,MF,178,72,2011,2011,1,1,0,0,4
노형구,1992/04/29,DF,184,78,2011,2015,3,23,0,0,4
양정민,1992/07/22,FW,179,73,2011,2011,1,1,0,0,7
이종성,1992/08/05,MF,187,72,2011,2015,4,34,0,2,8
정연웅,1992/08/31,MF,178,72,2011,2011,1,1,0,0,8
김승민,1992/09/16,DF,185,75,2011,2011,1,0,0,0,9
이경수,1992/10/23,DF,185,74,2011,2011,1,0,0,0,10
이우혁,1993/02/24,MF,184,69,2011,2015,6,80,3,11,2
김신영,1983/06/16,FW,186,80,2012,2014,4,47,2,2,6
이진규,1983/08/21,FW,173,70,2012,2012,1,0,0,0,8
배슬기,1985/06/09,DF,183,79,2012,2015,4,41,1,1,6
김병석,1985/09/17,MF,182,76,2012,2015,5,103,7,6,9
노용훈,1986/03/32,MF,173,68,2012,2012,1,9,0,0,NA
김대호,1986/04/15,GK,185,84,2012,2015,4,1,0,0,4
강우람,1986/05/04,DF,177,70,2012,2012,1,0,0,0,5
김준범,1986/06/23,MF,172,69,2012,2012,1,1,0,0,6
김정빈,1987/08/23,MF,176,70,2012,2015,3,52,4,4,8
오반석,1988/05/20,DF,189,81,2012,2015,4,123,3,1,5
이준희,1988/06/01,DF,182,78,2012,2015,4,108,4,7,6
오병민,1988/06/28,DF,182,70,2012,2012,1,0,0,0,6
오종철,1988/08/21,DF,179,75,2012,2013,2,3,0,0,8
박정민,1988/10/25,FW,178,75,2012,2013,2,22,4,2,10
박종인,1988/11/12,FW,172,68,2012,2013,2,11,0,1,11
견희재,1988/11/27,MF,184,76,2012,2012,1,0,0,0,11
윤승현,1988/12/13,MF,177,74,2012,2012,2,6,0,0,12
이현도,1989/03/06,DF,186,80,2012,2012,1,0,0,0,3
박선용,1989/03/12,DF,173,67,2012,2015,4,96,2,4,3
정안모,1989/03/17,MF,176,74,2012,2012,1,1,0,0,3
강주호,1989/03/26,MF,177,70,2012,2013,2,33,3,3,3
이택기,1989/03/31,DF,185,78,2012,2015,4,45,0,0,3
김보성,1989/04/04,DF,177,72,2012,2012,1,3,0,0,4
송지용,1989/04/12,GK,184,78,2012,2012,1,0,0,0,4
조영훈,1989/04/13,DF,178,63,2012,2015,4,67,2,2,4
김현우,1989/04/17,MF,185,76,2012,2012,1,8,0,0,4
황지웅,1989/04/30,FW,178,65,2012,2015,4,77,4,7,4
윤영노,1989/05/01,MF,174,75,2012,2012,1,1,0,0,5
강현영,1989/05/20,FW,181,73,2012,2012,1,0,0,0,5
박세직,1989/05/25,MF,178,73,2012,2015,3,53,5,3,5
김동기,1989/05/27,FW,187,80,2012,2015,6,80,12,8,5
이윤규,1989/05/29,GK,184,77,2012,2013,2,1,0,0,5
홍주빈,1989/06/07,MF,183,76,2012,2013,2,3,1,0,6
박수창,1989/06/20,MF,174,71,2012,2015,4,70,9,4,6
정운,1989/06/30,DF,180,76,2012,2012,1,0,0,0,6
김우철,1989/07/04,MF,180,71,2012,2012,1,2,0,0,7
이형기,1989/07/22,DF,185,78,2012,2012,1,0,0,0,7
남일우,1989/08/28,MF,180,68,2012,2012,1,1,0,0,8
허범산,1989/09/14,MF,177,70,2012,2015,4,53,1,6,9
주인배,1989/09/16,DF,182,74,2012,2012,1,1,0,0,9
김우진,1989/09/17,MF,177,65,2012,2013,2,2,0,0,9
진대성,1989/09/19,MF,179,72,2012,2015,4,29,4,1,9
윤준성,1989/09/28,DF,188,78,2012,2015,4,28,0,1,9
박세영,1989/10/03,FW,184,76,2012,2012,1,4,2,0,10
구본상,1989/10/04,MF,179,70,2012,2015,4,110,1,4,10
하인호,1989/10/10,DF,180,78,2012,2015,2,26,1,1,10
이한샘,1989/10/18,DF,185,80,2012,2015,4,88,3,2,10
이재광,1989/10/19,DF,186,78,2012,2012,1,3,0,0,10
윤성우,1989/11/08,MF,178,70,2012,2013,2,23,0,1,11
박용재,1989/11/28,MF,184,79,2012,2014,3,6,0,1,11
안영규,1989/12/04,DF,185,73,2012,2015,3,66,3,1,12
이재훈,1990/01/10,DF,181,68,2012,2015,5,83,0,3,1
남설현,1990/02/10,MF,173,72,2012,2012,1,2,0,0,2
심동운,1990/03/03,FW,169,67,2012,2015,4,106,12,7,3
정수호,1990/04/09,DF,184,78,2012,2014,3,17,2,0,4
이명주,1990/04/24,MF,176,72,2012,2014,3,80,17,19,4
손설민,1990/04/26,MF,176,74,2012,2015,3,28,2,1,4
한용수,1990/05/05,DF,184,75,2012,2012,1,23,0,1,5
홍상준,1990/05/10,GK,190,83,2012,2015,4,18,0,0,5
김찬희,1990/06/25,FW,184,72,2012,2015,3,34,8,5,6
전현철,1990/07/03,FW,175,72,2012,2015,4,91,12,1,7
주성환,1990/08/24,FW,178,76,2012,2012,1,17,2,1,8
이행수,1990/08/27,FW,182,81,2012,2012,1,6,0,0,8
태현찬,1990/09/14,MF,174,65,2012,2012,1,2,0,0,9
황순민,1990/09/14,MF,178,69,2012,2015,4,84,11,7,9
김동철,1990/10/01,DF,180,75,2012,2015,4,68,0,0,10
김선진,1990/10/01,GK,185,83,2012,2012,1,0,0,0,10
홍진기,1990/10/20,DF,182,82,2012,2015,4,66,3,5,10
주세종,1990/10/30,MF,174,68,2012,2015,4,56,4,11,10
